"student_track_id","student_id","track_name","date_enrolled","track_completed","days_for_completion","completion_bucket"
4427,265548,Data Analyst,2022-03-01,0,,
4428,265555,Data Analyst,2022-03-01,0,,
4429,265562,Business Analyst,2022-03-01,0,,
4430,265562,Data Analyst,2022-03-01,0,,
4431,265569,Data Analyst,2022-03-01,0,,
4432,265576,Data Scientist,2022-03-02,0,,
4433,265586,Data Analyst,2022-03-02,0,,
4434,265588,Data Scientist,2022-03-08,0,,
4435,265589,Data Analyst,2022-03-02,0,,
4436,265589,Data Scientist,2022-03-02,0,,
4437,265591,Business Analyst,2022-03-02,0,,
4438,265592,Business Analyst,2022-03-03,0,,
4439,265592,Data Analyst,2022-03-02,0,,
4440,265596,Data Scientist,2022-03-02,0,,
4441,265601,Data Scientist,2022-03-02,0,,
4442,265604,Data Scientist,2022-03-02,0,,
4443,265606,Data Analyst,2022-03-02,0,,
4444,265609,Data Analyst,2022-03-02,0,,
4445,265618,Data Scientist,2022-03-02,1,0,Same day
4446,265621,Data Analyst,2022-03-02,0,,
4447,265625,Data Analyst,2022-03-02,0,,
4448,265628,Data Scientist,2022-03-23,0,,
4449,265630,Data Analyst,2022-03-02,0,,
4450,265631,Data Analyst,2022-03-02,0,,
4451,265641,Business Analyst,2022-03-02,0,,
4452,265650,Data Scientist,2022-03-02,0,,
4453,265653,Data Scientist,2022-03-02,0,,
4454,265660,Data Analyst,2022-03-02,0,,
4455,265666,Data Analyst,2022-03-02,0,,
4456,265667,Data Scientist,2022-03-03,0,,
4457,265670,Data Scientist,2022-03-02,0,,
4458,265680,Data Analyst,2022-07-26,0,,
4459,265681,Business Analyst,2022-06-21,0,,
4460,265681,Data Scientist,2022-05-18,0,,
4461,265684,Data Scientist,2022-03-02,0,,
4462,265686,Business Analyst,2022-08-22,0,,
4463,265686,Data Analyst,2022-03-02,0,,
4464,265686,Data Scientist,2022-03-04,0,,
4465,265689,Data Analyst,2022-03-02,0,,
4466,265690,Data Scientist,2022-03-02,0,,
4467,265693,Data Analyst,2022-03-03,0,,
4468,265695,Data Analyst,2022-03-06,0,,
4469,265698,Data Scientist,2022-03-03,0,,
4470,265699,Data Scientist,2022-03-03,0,,
4471,265701,Data Scientist,2022-03-03,0,,
4472,265705,Data Analyst,2022-03-03,0,,
4473,265714,Data Analyst,2022-03-03,0,,
4474,265716,Data Scientist,2022-03-03,0,,
4475,265717,Data Analyst,2022-03-03,0,,
4476,265731,Business Analyst,2022-04-07,0,,
4477,265731,Data Analyst,2022-05-08,0,,
4478,265736,Data Scientist,2022-03-04,0,,
4479,265756,Data Analyst,2022-03-03,0,,
4480,265756,Data Scientist,2022-03-03,0,,
4481,265758,Data Scientist,2022-03-03,0,,
4482,265759,Data Analyst,2022-03-03,0,,
4483,265759,Data Scientist,2022-08-15,0,,
4484,265763,Business Analyst,2022-03-03,0,,
4485,265763,Data Analyst,2022-03-03,0,,
4486,265778,Data Analyst,2022-03-03,0,,
4487,265779,Data Scientist,2022-03-03,0,,
4488,265789,Data Scientist,2022-03-03,0,,
4489,265792,Data Analyst,2022-03-07,0,,
4490,265793,Data Scientist,2022-03-03,0,,
4491,265796,Data Scientist,2022-03-03,0,,
4492,265801,Data Scientist,2022-03-03,0,,
4493,265812,Data Analyst,2022-03-04,0,,
4494,265816,Data Scientist,2022-03-04,0,,
4495,265818,Data Scientist,2022-03-04,0,,
4496,265825,Data Analyst,2022-03-04,0,,
4497,265838,Data Scientist,2022-03-04,0,,
4498,265844,Data Analyst,2022-03-08,0,,
4499,265848,Business Analyst,2022-04-15,0,,
4500,265852,Business Analyst,2022-03-04,0,,
4501,265852,Data Analyst,2022-03-04,0,,
4502,265852,Data Scientist,2022-03-04,0,,
4503,265864,Data Analyst,2022-03-04,0,,
4504,265867,Data Analyst,2022-03-04,0,,
4505,265870,Data Scientist,2022-03-04,0,,
4506,265871,Business Analyst,2022-03-04,0,,
4507,265871,Data Analyst,2022-03-04,0,,
4508,265874,Data Analyst,2022-03-04,0,,
4509,265875,Data Analyst,2022-03-04,0,,
4510,265878,Business Analyst,2022-03-13,0,,
4511,265878,Data Analyst,2022-03-13,0,,
4512,265879,Data Scientist,2022-03-07,0,,
4513,265889,Data Analyst,2022-03-04,0,,
4514,265891,Data Scientist,2022-04-05,0,,
4515,265896,Data Analyst,2022-03-04,0,,
4516,265898,Data Analyst,2022-03-04,0,,
4517,265906,Data Scientist,2022-09-10,0,,
4518,265913,Data Analyst,2022-03-04,0,,
4519,265915,Business Analyst,2022-09-24,0,,
4520,265918,Data Scientist,2022-03-09,0,,
4521,265926,Data Analyst,2022-03-05,0,,
4522,265927,Data Analyst,2022-03-05,0,,
4523,265928,Data Scientist,2022-06-05,1,0,Same day
4524,265931,Business Analyst,2022-03-05,0,,
4525,265942,Data Scientist,2022-04-05,0,,
4526,265946,Data Scientist,2022-03-05,0,,
4527,265958,Data Analyst,2022-03-21,0,,
4528,265962,Data Analyst,2022-03-05,0,,
4529,265966,Data Analyst,2022-04-24,0,,
4530,265966,Data Scientist,2022-03-05,0,,
4531,265967,Data Analyst,2022-03-05,0,,
4532,265969,Data Analyst,2022-03-05,0,,
4533,265970,Data Scientist,2022-03-05,0,,
4534,265987,Data Scientist,2022-03-05,0,,
4535,265988,Data Analyst,2022-03-05,0,,
4536,265989,Data Scientist,2022-03-05,0,,
4537,265992,Business Analyst,2022-03-05,0,,
4538,265996,Data Analyst,2022-03-05,0,,
4539,265999,Business Analyst,2022-03-05,0,,
4540,265999,Data Analyst,2022-03-05,0,,
4541,265999,Data Scientist,2022-03-05,0,,
4542,266003,Business Analyst,2022-03-10,0,,
4543,266003,Data Analyst,2022-03-21,0,,
4544,266005,Data Scientist,2022-08-17,0,,
4545,266012,Data Scientist,2022-03-06,1,382,"366+ days"
4546,266013,Data Analyst,2022-03-06,0,,
4547,266015,Data Scientist,2022-03-06,0,,
4548,266023,Data Analyst,2022-03-06,0,,
4549,266029,Data Scientist,2022-03-06,0,,
4550,266036,Data Scientist,2022-03-07,0,,
4551,266038,Data Analyst,2022-03-06,0,,
4552,266039,Data Scientist,2022-03-06,0,,
4553,266042,Data Analyst,2022-03-06,0,,
4554,266042,Data Scientist,2022-03-06,0,,
4555,266055,Data Analyst,2022-03-06,0,,
4556,266059,Data Analyst,2022-04-05,0,,
4557,266062,Data Scientist,2022-03-06,0,,
4558,266066,Data Scientist,2022-03-06,0,,
4559,266068,Data Analyst,2022-03-06,0,,
4560,266069,Data Analyst,2022-03-06,0,,
4561,266076,Data Scientist,2022-03-06,0,,
4562,266078,Data Analyst,2022-03-06,0,,
4563,266083,Data Analyst,2022-03-06,0,,
4564,266089,Data Analyst,2022-03-06,0,,
4565,266095,Data Scientist,2022-03-14,0,,
4566,266098,Data Analyst,2022-03-06,0,,
4567,266101,Data Analyst,2022-03-06,0,,
4568,266106,Data Analyst,2022-03-13,0,,
4569,266113,Data Scientist,2022-03-06,0,,
4570,266114,Business Analyst,2022-03-06,0,,
4571,266120,Data Analyst,2022-03-06,0,,
4572,266122,Data Analyst,2022-03-06,0,,
4573,266123,Business Analyst,2022-03-07,0,,
4574,266124,Data Analyst,2022-03-06,0,,
4575,266145,Business Analyst,2022-03-07,0,,
4576,266149,Data Analyst,2022-03-07,0,,
4577,266150,Data Analyst,2022-03-07,0,,
4578,266151,Data Analyst,2022-03-07,0,,
4579,266155,Data Analyst,2022-08-18,0,,
4580,266164,Data Scientist,2022-03-07,0,,
4581,266167,Data Scientist,2022-03-07,0,,
4582,266176,Data Analyst,2022-04-21,0,,
4583,266178,Data Analyst,2022-08-03,0,,
4584,266179,Data Scientist,2022-03-07,0,,
4585,266187,Business Analyst,2022-06-21,0,,
4586,266187,Data Analyst,2022-04-03,0,,
4587,266191,Data Analyst,2022-03-07,0,,
4588,266197,Data Analyst,2022-03-07,0,,
4589,266200,Data Scientist,2022-03-07,0,,
4590,266201,Data Analyst,2022-03-07,0,,
4591,266209,Data Scientist,2022-03-07,0,,
4592,266210,Business Analyst,2022-03-07,0,,
4593,266222,Data Analyst,2022-03-07,0,,
4594,266233,Data Analyst,2022-03-07,0,,
4595,266235,Data Analyst,2022-03-08,0,,
4596,266235,Data Scientist,2022-03-08,0,,
4597,266240,Data Analyst,2022-03-07,0,,
4598,266247,Data Scientist,2022-03-07,0,,
4599,266249,Data Analyst,2022-03-07,0,,
4600,266260,Data Analyst,2022-03-07,0,,
4601,266264,Data Analyst,2022-03-07,0,,
4602,266271,Data Analyst,2022-03-07,0,,
4603,266277,Data Analyst,2022-03-07,0,,
4604,266279,Data Analyst,2022-03-07,0,,
4605,266289,Data Analyst,2022-03-11,0,,
4606,266303,Data Analyst,2022-03-07,0,,
4607,266315,Data Analyst,2022-04-08,0,,
4608,266316,Business Analyst,2022-03-16,0,,
4609,266316,Data Analyst,2022-03-08,0,,
4610,266318,Data Analyst,2022-03-08,0,,
4611,266318,Data Scientist,2022-03-08,0,,
4612,266320,Data Analyst,2022-03-08,0,,
4613,266325,Data Analyst,2022-03-08,0,,
4614,266327,Data Scientist,2022-03-08,0,,
4615,266328,Business Analyst,2022-03-08,0,,
4616,266332,Data Scientist,2022-03-08,0,,
4617,266347,Data Scientist,2022-03-08,0,,
4618,266351,Data Scientist,2022-03-08,0,,
4619,266352,Data Analyst,2022-03-08,0,,
4620,266363,Data Scientist,2022-03-09,0,,
4621,266365,Data Scientist,2022-03-09,0,,
4622,266366,Business Analyst,2022-03-09,0,,
4623,266374,Data Scientist,2022-03-10,0,,
4624,266378,Data Scientist,2022-03-08,0,,
4625,266383,Data Analyst,2022-03-08,0,,
4626,266384,Data Analyst,2022-03-08,0,,
4627,266384,Data Scientist,2022-03-14,0,,
4628,266386,Data Analyst,2022-03-10,0,,
4629,266386,Data Scientist,2022-03-08,0,,
4630,266393,Data Scientist,2022-03-08,0,,
4631,266397,Data Scientist,2022-03-08,0,,
4632,266402,Data Scientist,2022-03-08,0,,
4633,266403,Data Analyst,2022-03-08,0,,
4634,266409,Data Analyst,2022-03-08,0,,
4635,266410,Data Analyst,2022-03-09,0,,
4636,266411,Data Analyst,2022-03-08,0,,
4637,266418,Data Analyst,2022-05-09,0,,
4638,266419,Data Analyst,2022-03-08,0,,
4639,266420,Data Analyst,2022-03-08,0,,
4640,266442,Data Analyst,2022-03-08,0,,
4641,266447,Data Analyst,2022-03-08,0,,
4642,266454,Data Analyst,2022-03-08,0,,
4643,266457,Data Analyst,2022-07-27,0,,
4644,266458,Data Analyst,2022-03-08,0,,
4645,266464,Data Analyst,2022-03-08,0,,
4646,266471,Data Analyst,2022-03-09,0,,
4647,266472,Data Scientist,2022-03-09,0,,
4648,266477,Data Scientist,2022-03-09,0,,
4649,266479,Data Analyst,2022-03-09,0,,
4650,266480,Data Analyst,2022-03-09,0,,
4651,266481,Data Scientist,2022-03-09,0,,
4652,266482,Data Scientist,2022-03-09,0,,
4653,266485,Business Analyst,2022-03-17,0,,
4654,266485,Data Analyst,2022-03-17,0,,
4655,266485,Data Scientist,2022-03-09,0,,
4656,266489,Data Scientist,2022-03-09,0,,
4657,266492,Data Analyst,2022-05-12,0,,
4658,266492,Data Scientist,2022-03-10,0,,
4659,266496,Data Scientist,2022-03-13,0,,
4660,266506,Business Analyst,2022-03-09,0,,
4661,266507,Data Analyst,2022-03-09,0,,
4662,266507,Data Scientist,2022-03-09,0,,
4663,266520,Data Analyst,2022-03-09,0,,
4664,266522,Data Scientist,2022-03-13,0,,
4665,266525,Data Scientist,2022-03-09,0,,
4666,266529,Data Analyst,2022-03-16,0,,
4667,266532,Business Analyst,2022-03-09,0,,
4668,266532,Data Analyst,2022-03-09,0,,
4669,266532,Data Scientist,2022-03-09,0,,
4670,266537,Data Scientist,2022-03-09,0,,
4671,266544,Data Analyst,2022-03-09,0,,
4672,266544,Data Scientist,2022-03-09,0,,
4673,266547,Data Scientist,2022-03-09,0,,
4674,266548,Data Scientist,2022-03-10,0,,
4675,266549,Data Scientist,2022-03-10,0,,
4676,266551,Data Scientist,2022-03-09,0,,
4677,266557,Data Analyst,2022-03-09,0,,
4678,266558,Data Analyst,2022-03-09,0,,
4679,266562,Data Analyst,2022-03-09,0,,
4680,266563,Data Analyst,2022-03-09,0,,
4681,266571,Business Analyst,2022-09-30,0,,
4682,266574,Business Analyst,2022-03-09,0,,
4683,266576,Data Scientist,2022-03-09,0,,
4684,266584,Business Analyst,2022-06-09,0,,
4685,266584,Data Scientist,2022-03-09,0,,
4686,266587,Data Analyst,2022-03-09,0,,
4687,266592,Data Analyst,2022-03-09,0,,
4688,266594,Data Analyst,2022-03-09,0,,
4689,266598,Data Analyst,2022-03-09,0,,
4690,266601,Data Analyst,2022-03-09,0,,
4691,266609,Data Scientist,2022-03-09,0,,
4692,266614,Data Scientist,2022-03-11,0,,
4693,266619,Business Analyst,2022-08-11,1,88,"61 to 90 days"
4694,266619,Data Analyst,2022-08-12,1,94,"91 to 365 days"
4695,266619,Data Scientist,2022-05-21,1,184,"91 to 365 days"
4696,266621,Data Analyst,2022-03-10,0,,
4697,266622,Data Analyst,2022-03-10,0,,
4698,266627,Data Scientist,2022-03-10,0,,
4699,266631,Data Analyst,2022-03-10,0,,
4700,266633,Business Analyst,2022-05-07,0,,
4701,266633,Data Analyst,2022-05-07,0,,
4702,266633,Data Scientist,2022-05-07,0,,
4703,266634,Data Scientist,2022-03-10,0,,
4704,266640,Business Analyst,2022-03-10,0,,
4705,266651,Data Analyst,2022-03-10,0,,
4706,266659,Data Analyst,2022-03-10,0,,
4707,266664,Data Analyst,2022-03-10,0,,
4708,266666,Data Scientist,2022-03-10,0,,
4709,266669,Business Analyst,2022-03-10,0,,
4710,266671,Data Analyst,2022-03-10,0,,
4711,266671,Data Scientist,2022-03-10,0,,
4712,266673,Data Scientist,2022-03-10,0,,
4713,266689,Data Analyst,2022-03-10,0,,
4714,266693,Data Scientist,2022-03-11,0,,
4715,266695,Data Scientist,2022-03-10,0,,
4716,266696,Business Analyst,2022-03-10,0,,
4717,266707,Data Analyst,2022-03-10,0,,
4718,266707,Data Scientist,2022-04-08,0,,
4719,266711,Data Analyst,2022-03-10,0,,
4720,266718,Data Scientist,2022-03-10,0,,
4721,266719,Data Scientist,2022-03-12,0,,
4722,266725,Data Analyst,2022-04-11,0,,
4723,266725,Data Scientist,2022-03-10,0,,
4724,266726,Data Analyst,2022-03-10,0,,
4725,266731,Data Scientist,2022-04-08,0,,
4726,266739,Data Scientist,2022-03-10,0,,
4727,266741,Data Scientist,2022-03-10,0,,
4728,266743,Data Analyst,2022-03-11,0,,
4729,266743,Data Scientist,2022-09-23,0,,
4730,266758,Data Scientist,2022-03-11,0,,
4731,266763,Data Analyst,2022-03-11,0,,
4732,266767,Data Analyst,2022-03-11,0,,
4733,266770,Data Analyst,2022-03-11,0,,
4734,266771,Data Analyst,2022-03-11,0,,
4735,266779,Data Scientist,2022-03-14,0,,
4736,266782,Data Analyst,2022-03-11,0,,
4737,266784,Business Analyst,2022-03-11,0,,
4738,266786,Data Analyst,2022-03-11,0,,
4739,266788,Business Analyst,2022-03-11,0,,
4740,266792,Data Analyst,2022-03-11,0,,
4741,266796,Business Analyst,2022-03-11,0,,
4742,266798,Data Analyst,2022-03-11,0,,
4743,266800,Business Analyst,2022-03-14,0,,
4744,266800,Data Analyst,2022-03-11,0,,
4745,266802,Data Analyst,2022-03-11,0,,
4746,266810,Data Scientist,2022-03-11,0,,
4747,266811,Data Analyst,2022-03-11,0,,
4748,266811,Data Scientist,2022-07-03,0,,
4749,266814,Data Analyst,2022-07-23,0,,
4750,266814,Data Scientist,2022-07-16,1,7,"1 to 7 days"
4751,266815,Data Analyst,2022-03-11,0,,
4752,266820,Data Analyst,2022-03-11,0,,
4753,266826,Business Analyst,2022-03-11,0,,
4754,266845,Data Analyst,2022-03-11,0,,
4755,266846,Data Analyst,2022-03-11,0,,
4756,266847,Data Scientist,2022-04-08,0,,
4757,266864,Business Analyst,2022-08-17,0,,
4758,266864,Data Analyst,2022-08-17,0,,
4759,266864,Data Scientist,2022-08-15,0,,
4760,266865,Data Analyst,2022-03-11,0,,
4761,266872,Data Scientist,2022-03-13,0,,
4762,266873,Data Analyst,2022-03-12,0,,
4763,266875,Data Analyst,2022-03-11,0,,
4764,266877,Data Analyst,2022-03-11,0,,
4765,266877,Data Scientist,2022-03-11,0,,
4766,266879,Data Scientist,2022-03-11,0,,
4767,266890,Data Analyst,2022-03-11,0,,
4768,266893,Data Analyst,2022-03-11,0,,
4769,266894,Data Scientist,2022-03-11,0,,
4770,266896,Data Scientist,2022-03-12,0,,
4771,266898,Data Analyst,2022-03-12,0,,
4772,266907,Data Scientist,2022-03-12,0,,
4773,266908,Business Analyst,2022-03-12,0,,
4774,266910,Data Scientist,2022-03-12,0,,
4775,266921,Data Analyst,2022-03-13,0,,
4776,266931,Data Analyst,2022-03-12,0,,
4777,266941,Data Analyst,2022-03-12,0,,
4778,266943,Data Scientist,2022-03-12,0,,
4779,266945,Data Analyst,2022-03-12,0,,
4780,266946,Data Scientist,2022-03-12,0,,
4781,266948,Data Scientist,2022-03-12,0,,
4782,266955,Data Analyst,2022-03-12,0,,
4783,266961,Data Analyst,2022-03-12,0,,
4784,266963,Data Scientist,2022-03-12,0,,
4785,266986,Business Analyst,2022-03-12,0,,
4786,266986,Data Analyst,2022-03-12,0,,
4787,266986,Data Scientist,2022-03-12,0,,
4788,266995,Data Scientist,2022-06-08,0,,
4789,267000,Data Analyst,2022-03-12,0,,
4790,267007,Data Analyst,2022-03-12,0,,
4791,267007,Data Scientist,2022-03-12,0,,
4792,267016,Data Analyst,2022-03-12,0,,
4793,267025,Data Analyst,2022-06-10,0,,
4794,267026,Data Analyst,2022-03-24,0,,
4795,267026,Data Scientist,2022-08-26,0,,
4796,267032,Data Scientist,2022-05-08,0,,
4797,267038,Data Analyst,2022-03-13,0,,
4798,267040,Data Analyst,2022-03-13,0,,
4799,267052,Data Analyst,2022-03-13,0,,
4800,267061,Data Scientist,2022-03-18,0,,
4801,267073,Data Analyst,2022-03-14,0,,
4802,267077,Business Analyst,2022-03-13,0,,
4803,267077,Data Analyst,2022-03-13,0,,
4804,267077,Data Scientist,2022-03-13,0,,
4805,267078,Data Analyst,2022-03-13,0,,
4806,267084,Data Scientist,2022-03-13,0,,
4807,267085,Business Analyst,2022-03-13,0,,
4808,267089,Data Analyst,2022-03-13,0,,
4809,267098,Data Analyst,2022-08-12,0,,
4810,267098,Data Scientist,2022-03-18,0,,
4811,267106,Data Analyst,2022-03-25,0,,
4812,267108,Data Scientist,2022-03-13,0,,
4813,267121,Data Analyst,2022-03-13,0,,
4814,267129,Data Analyst,2022-03-14,0,,
4815,267131,Data Analyst,2022-03-13,0,,
4816,267134,Data Analyst,2022-03-13,0,,
4817,267135,Data Scientist,2022-03-13,0,,
4818,267136,Business Analyst,2022-05-10,0,,
4819,267136,Data Analyst,2022-05-10,0,,
4820,267136,Data Scientist,2022-05-10,0,,
4821,267138,Data Scientist,2022-03-13,0,,
4822,267140,Data Analyst,2022-03-27,0,,
4823,267142,Data Scientist,2022-03-13,0,,
4824,267143,Data Scientist,2022-03-15,0,,
4825,267156,Business Analyst,2022-03-29,0,,
4826,267156,Data Analyst,2022-03-29,0,,
4827,267157,Data Analyst,2022-03-14,0,,
4828,267162,Data Scientist,2022-05-20,0,,
4829,267171,Data Scientist,2022-03-14,0,,
4830,267177,Data Analyst,2022-03-14,0,,
4831,267179,Data Analyst,2022-03-14,0,,
4832,267182,Data Analyst,2022-03-14,0,,
4833,267187,Data Analyst,2022-03-14,0,,
4834,267189,Data Scientist,2022-03-14,0,,
4835,267195,Data Analyst,2022-03-26,0,,
4836,267199,Data Scientist,2022-03-14,0,,
4837,267203,Data Scientist,2022-03-16,0,,
4838,267206,Data Analyst,2022-03-30,0,,
4839,267209,Data Scientist,2022-03-14,0,,
4840,267224,Business Analyst,2022-03-14,0,,
4841,267231,Data Scientist,2022-03-14,0,,
4842,267234,Data Analyst,2022-04-06,0,,
4843,267235,Data Analyst,2022-06-08,0,,
4844,267235,Data Scientist,2022-03-31,0,,
4845,267237,Data Analyst,2022-03-14,0,,
4846,267240,Data Analyst,2022-03-14,0,,
4847,267240,Data Scientist,2022-08-01,0,,
4848,267241,Business Analyst,2022-03-14,0,,
4849,267246,Business Analyst,2022-03-14,0,,
4850,267246,Data Analyst,2022-03-14,0,,
4851,267248,Data Scientist,2022-03-14,0,,
4852,267252,Data Analyst,2022-03-14,0,,
4853,267266,Business Analyst,2022-03-14,0,,
4854,267273,Data Analyst,2022-03-14,0,,
4855,267296,Business Analyst,2022-04-03,0,,
4856,267296,Data Scientist,2022-03-14,0,,
4857,267303,Business Analyst,2022-03-18,0,,
4858,267303,Data Analyst,2022-03-14,0,,
4859,267303,Data Scientist,2022-03-18,0,,
4860,267306,Data Analyst,2022-03-14,0,,
4861,267315,Data Analyst,2022-03-15,0,,
4862,267317,Data Analyst,2022-03-15,0,,
4863,267322,Data Scientist,2022-03-15,0,,
4864,267327,Business Analyst,2022-03-15,0,,
4865,267328,Data Analyst,2022-03-15,0,,
4866,267331,Data Analyst,2022-03-15,0,,
4867,267333,Data Analyst,2022-03-15,0,,
4868,267334,Business Analyst,2022-03-17,0,,
4869,267336,Data Analyst,2022-03-15,0,,
4870,267342,Data Scientist,2022-03-15,0,,
4871,267344,Data Analyst,2022-03-18,0,,
4872,267345,Data Analyst,2022-05-09,0,,
4873,267345,Data Scientist,2022-05-09,0,,
4874,267353,Data Scientist,2022-03-15,0,,
4875,267358,Data Analyst,2022-03-15,0,,
4876,267358,Data Scientist,2022-03-15,0,,
4877,267361,Data Scientist,2022-03-15,0,,
4878,267365,Data Analyst,2022-03-15,0,,
4879,267375,Data Analyst,2022-03-15,0,,
4880,267379,Data Analyst,2022-03-19,0,,
4881,267397,Data Scientist,2022-03-15,0,,
4882,267406,Data Scientist,2022-03-15,0,,
4883,267409,Data Scientist,2022-03-15,0,,
4884,267412,Data Analyst,2022-03-21,0,,
4885,267413,Data Scientist,2022-10-20,0,,
4886,267414,Data Scientist,2022-03-15,0,,
4887,267416,Data Analyst,2022-03-15,0,,
4888,267420,Data Analyst,2022-03-15,0,,
4889,267424,Business Analyst,2022-03-15,0,,
4890,267424,Data Analyst,2022-03-15,0,,
4891,267429,Data Scientist,2022-03-15,0,,
4892,267455,Data Analyst,2022-03-20,0,,
4893,267456,Data Scientist,2022-03-15,0,,
4894,267459,Data Scientist,2022-03-15,0,,
4895,267463,Data Scientist,2022-03-17,0,,
4896,267471,Data Scientist,2022-03-15,0,,
4897,267482,Data Scientist,2022-03-15,0,,
4898,267488,Data Analyst,2022-07-03,0,,
4899,267496,Data Analyst,2022-10-04,0,,
4900,267498,Data Scientist,2022-03-16,0,,
4901,267499,Data Scientist,2022-03-16,0,,
4902,267509,Data Analyst,2022-03-16,0,,
4903,267512,Data Analyst,2022-03-16,0,,
4904,267515,Business Analyst,2022-03-18,0,,
4905,267515,Data Analyst,2022-03-18,0,,
4906,267515,Data Scientist,2022-03-16,0,,
4907,267525,Data Scientist,2022-03-16,0,,
4908,267529,Data Analyst,2022-03-16,0,,
4909,267531,Data Analyst,2022-03-16,0,,
4910,267536,Data Analyst,2022-03-16,0,,
4911,267545,Business Analyst,2022-03-16,0,,
4912,267545,Data Analyst,2022-03-16,0,,
4913,267552,Data Scientist,2022-03-16,0,,
4914,267553,Data Analyst,2022-03-16,0,,
4915,267558,Data Scientist,2022-03-19,0,,
4916,267574,Data Scientist,2022-03-16,0,,
4917,267578,Data Analyst,2022-03-16,0,,
4918,267587,Data Analyst,2022-03-16,0,,
4919,267592,Business Analyst,2022-03-16,0,,
4920,267592,Data Analyst,2022-03-16,0,,
4921,267592,Data Scientist,2022-03-16,0,,
4922,267594,Data Scientist,2022-03-16,0,,
4923,267598,Data Scientist,2022-03-16,0,,
4924,267605,Data Scientist,2022-03-16,0,,
4925,267606,Data Analyst,2022-03-16,0,,
4926,267613,Data Analyst,2022-03-16,0,,
4927,267617,Data Analyst,2022-03-18,0,,
4928,267625,Data Analyst,2022-03-16,0,,
4929,267627,Data Analyst,2022-03-17,0,,
4930,267629,Data Analyst,2022-03-16,0,,
4931,267643,Business Analyst,2022-03-17,0,,
4932,267643,Data Analyst,2022-03-17,0,,
4933,267643,Data Scientist,2022-03-18,0,,
4934,267661,Data Analyst,2022-03-28,0,,
4935,267663,Data Scientist,2022-03-17,0,,
4936,267670,Data Analyst,2022-03-17,0,,
4937,267670,Data Scientist,2022-03-17,0,,
4938,267677,Data Analyst,2022-03-17,0,,
4939,267684,Data Analyst,2022-03-22,0,,
4940,267685,Data Scientist,2022-03-17,0,,
4941,267696,Data Scientist,2022-03-17,0,,
4942,267704,Data Scientist,2022-03-17,0,,
4943,267721,Data Analyst,2022-03-17,0,,
4944,267722,Data Analyst,2022-03-17,0,,
4945,267741,Data Analyst,2022-05-24,0,,
4946,267744,Data Scientist,2022-03-17,0,,
4947,267751,Data Analyst,2022-03-17,0,,
4948,267753,Data Scientist,2022-03-17,0,,
4949,267755,Data Analyst,2022-03-17,0,,
4950,267765,Data Scientist,2022-09-25,0,,
4951,267771,Data Scientist,2022-03-20,0,,
4952,267772,Data Scientist,2022-03-18,0,,
4953,267778,Data Analyst,2022-03-18,0,,
4954,267778,Data Scientist,2022-03-18,0,,
4955,267781,Data Analyst,2022-03-18,0,,
4956,267792,Data Scientist,2022-03-18,0,,
4957,267794,Data Scientist,2022-09-06,0,,
4958,267803,Data Scientist,2022-03-18,0,,
4959,267811,Data Scientist,2022-03-18,0,,
4960,267812,Data Analyst,2022-03-18,0,,
4961,267813,Business Analyst,2022-05-30,0,,
4962,267813,Data Analyst,2022-03-18,0,,
4963,267814,Business Analyst,2022-03-18,0,,
4964,267814,Data Analyst,2022-03-18,0,,
4965,267814,Data Scientist,2022-03-18,0,,
4966,267819,Data Analyst,2022-09-25,0,,
4967,267824,Data Scientist,2022-05-22,0,,
4968,267842,Data Scientist,2022-07-04,0,,
4969,267854,Data Scientist,2022-03-24,0,,
4970,267855,Data Scientist,2022-03-18,0,,
4971,267858,Data Analyst,2022-03-18,0,,
4972,267859,Data Analyst,2022-03-18,0,,
4973,267868,Data Scientist,2022-03-18,0,,
4974,267878,Data Analyst,2022-06-01,0,,
4975,267879,Data Scientist,2022-03-18,0,,
4976,267880,Business Analyst,2022-03-18,0,,
4977,267880,Data Analyst,2022-04-22,0,,
4978,267880,Data Scientist,2022-03-18,0,,
4979,267888,Data Analyst,2022-03-18,0,,
4980,267894,Data Scientist,2022-03-18,0,,
4981,267897,Data Analyst,2022-03-18,0,,
4982,267898,Business Analyst,2022-03-27,0,,
4983,267898,Data Analyst,2022-03-20,0,,
4984,267898,Data Scientist,2022-04-13,0,,
4985,267901,Data Analyst,2022-03-18,0,,
4986,267909,Data Analyst,2022-03-18,0,,
4987,267916,Business Analyst,2022-04-21,0,,
4988,267916,Data Analyst,2022-04-21,0,,
4989,267916,Data Scientist,2022-03-19,0,,
4990,267919,Data Analyst,2022-03-19,0,,
4991,267924,Data Scientist,2022-03-19,0,,
4992,267933,Data Scientist,2022-03-19,0,,
4993,267936,Data Analyst,2022-03-19,0,,
4994,267936,Data Scientist,2022-03-31,0,,
4995,267938,Data Scientist,2022-03-19,0,,
4996,267942,Data Analyst,2022-03-19,0,,
4997,267944,Data Analyst,2022-03-19,0,,
4998,267950,Data Analyst,2022-03-19,0,,
4999,267955,Data Scientist,2022-03-19,0,,
5000,267957,Business Analyst,2022-03-19,0,,
5001,267958,Data Analyst,2022-03-19,0,,
5002,267958,Data Scientist,2022-03-19,0,,
5003,267959,Data Scientist,2022-03-27,0,,
5004,267968,Data Scientist,2022-03-19,0,,
5005,267987,Data Analyst,2022-03-19,0,,
